,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
24107,06/16/2021/09:50,25.0187,69.18,0.06901,657.9,50.71,64238.8543528
17450,05/01/2021/04:20,19.9511,68.85,0.08034000000000001,0.04,0.13,54524.42412300001
3913,01/27/2021/04:10,12.7411,59.06,0.08961,0.048,0.089,51364.7189245
46247,11/17/2021/03:50,16.2946,86.1,0.07313,0.062,0.156,51545.694765500004
38304,09/23/2021/00:00,23.3089,86.3,5.06348,0.062,0.156,68052.8378199
32320,08/12/2021/10:40,28.7473,43.91,5.05009,717.0,38.86,86918.39836590001
40770,10/10/2021/03:00,22.2274,73.4,0.23896,0.055,0.104,54572.4740247
38155,09/21/2021/23:10,26.1002,48.52,5.0676,0.106,0.048,74445.1860292
28074,07/13/2021/23:00,28.2941,80.3,5.05936,0.091,0.122,105053.53430890001
35506,09/03/2021/13:40,28.706100000000003,52.92,0.27089,710.0,147.3,75631.37290140001
5052,02/04/2021/02:00,10.3206,54.56,0.09167,0.055,0.093,54180.666278599994
4000,01/27/2021/18:40,17.9117,61.25,5.06348,4.213,4.154,96779.4464589
26144,06/30/2021/13:20,33.6501,35.39,5.071720000000001,872.0,110.8,86254.5848826
35195,09/01/2021/09:50,26.409200000000002,44.05,5.08202,532.4,50.0,58584.937111600004
11938,03/23/2021/21:40,16.0577,50.0,0.09064,0.048,0.115,92005.6889995
6833,02/16/2021/10:50,13.8123,65.27,0.08857999999999999,441.2,431.4,72211.5874911
18071,05/05/2021/11:50,23.576700000000002,63.63,0.07518999999999999,856.0,52.96,78737.0819258
851,01/05/2021/21:50,14.924700000000001,77.6,0.08857999999999999,0.044,0.137,90678.84645
22687,06/06/2021/13:10,26.0487,71.9,0.07004,814.0,218.4,72521.3043814
25471,06/25/2021/21:10,25.75,84.5,5.06245,0.073,0.145,91904.0016315
49115,12/07/2021/01:50,11.9377,74.4,0.08343,0.037,0.148,52525.986378400004
29168,07/21/2021/13:20,33.6089,58.32,5.05318,866.0,77.4,101287.4848788
30977,08/03/2021/02:50,28.500100000000003,50.05,5.05112,0.077,0.133,75990.4179646
38646,09/25/2021/09:00,23.072,88.1,5.06142,367.4,135.9,61968.87361909999
27663,07/11/2021/02:30,25.8427,75.1,5.05627,0.073,0.126,76582.2457264
4611,02/01/2021/00:30,10.9386,64.37,5.06348,0.044,0.145,64968.6456088
16364,04/23/2021/15:20,25.2762,45.21,0.0927,373.8,268.5,73766.72753209999
9540,03/07/2021/06:00,13.101600000000001,83.4,0.07415999999999999,0.037,0.141,53588.0662331
41975,10/18/2021/11:50,24.0608,74.0,5.07584,626.8,103.0,74903.7975668
9823,03/09/2021/05:10,14.3685,90.5,0.08549000000000001,0.044,0.159,56062.0623731
35257,09/01/2021/20:10,23.5561,57.29,5.07687,0.077,0.07,92650.8354529
44690,11/06/2021/08:20,22.4437,77.7,0.07415999999999999,14.03,12.03,52953.2003127
23289,06/10/2021/17:30,26.501900000000003,45.7,0.08343,157.4,123.0,75871.5326042
40158,10/05/2021/21:00,23.2986,50.42,5.06966,0.095,0.085,93155.65604530001
2849,01/19/2021/18:50,14.1316,70.4,0.08343,0.278,0.286,100562.3325162
31843,08/09/2021/03:10,29.3962,59.32,5.05009,0.091,0.085,73203.91775430001
32580,08/14/2021/06:00,22.9793,53.59,5.05318,0.102,0.1,54266.657620800004
14069,04/07/2021/16:50,16.768400000000003,89.5,0.07107000000000001,46.99,42.6,67197.2932459
23049,06/09/2021/01:30,24.2771,63.41,0.08549000000000001,0.066,0.133,87319.0630717
38649,09/25/2021/09:30,23.9475,85.0,5.060390000000001,361.2,119.9,66245.2017764
26646,07/04/2021/01:00,27.0993,85.7,5.05936,0.059,0.119,80345.595887
37220,09/15/2021/11:20,21.753600000000002,79.3,0.29458,100.6,86.5,74203.3019725
26211,07/01/2021/00:30,25.4204,69.08,5.06554,0.091,0.093,87063.64865690001
29222,07/21/2021/22:20,31.6107,29.71,5.05833,0.084,0.141,119647.1486163
35247,09/01/2021/18:30,25.5131,51.82,5.07275,135.5,138.3,72364.974504
43225,10/27/2021/04:10,16.3049,86.4,5.06142,0.055,0.13,52611.0335093
43919,10/31/2021/23:50,22.9278,45.46,0.08549000000000001,0.088,0.085,65238.34266280001
29899,07/26/2021/15:10,32.826100000000004,60.19,5.05215,582.6,265.8,107172.7844512
52055,12/27/2021/11:50,16.984700000000004,58.01,0.10300000000000001,468.2,103.2,70188.85417344999
13245,04/01/2021/23:30,17.4276,87.2,0.07210000000000001,0.037,0.152,70485.12844619999
30445,07/30/2021/10:10,28.963600000000003,50.39,5.05421,650.0,44.04,96442.6471297
51293,12/22/2021/04:50,11.536,85.0,0.08652000000000001,0.037,0.174,47985.015400790006
13296,04/02/2021/08:00,16.4697,89.7,0.45011,19.32,17.27,57468.0344151
44078,11/02/2021/02:20,18.2516,81.7,0.08343,0.073,0.13,52435.281715000005
9435,03/06/2021/12:30,18.5812,68.83,0.08755,719.0,65.35,76329.27579
27932,07/12/2021/23:20,26.9963,85.5,5.06142,0.055,0.122,107531.63566839999
19128,05/12/2021/20:00,32.0124,27.02,0.08137,15.58,13.95,98881.04230850001
7253,02/19/2021/08:50,16.274,67.98,0.07725,12.24,12.12,58399.41338799999
13284,04/02/2021/06:00,16.768400000000003,89.4,0.5716500000000001,0.033,0.108,50321.1456463
3506,01/24/2021/08:20,5.95752,77.6,0.08446000000000001,4.558,4.463,54020.07501310001
1679,01/11/2021/15:50,19.0756,73.6,0.07415999999999999,207.3,212.1,72546.45642520001
19531,05/15/2021/15:10,23.9166,67.77,5.07069,784.0,584.6,76589.61450090002
8130,02/25/2021/11:00,18.694499999999998,50.9,0.08755,525.9,41.83,65638.35904540001
47893,11/28/2021/14:10,21.3416,61.38,5.07069,296.3,158.0,73222.10231160001
16964,04/27/2021/19:20,22.7836,40.21,0.08446000000000001,43.93,40.26,99106.68439819998
9662,03/08/2021/02:20,14.6878,85.5,0.07725,0.066,0.111,53809.0372625
29375,07/22/2021/23:50,27.346500000000002,60.32,5.05318,0.084,0.1,104805.6142462
13500,04/03/2021/18:00,21.290100000000002,68.86,0.07518999999999999,193.3,197.4,71926.1256897
3343,01/23/2021/05:10,11.0931,79.2,0.08755,0.044,0.104,52417.4547428
45952,11/15/2021/02:40,16.0577,83.5,0.08034000000000001,0.062,0.145,52795.1270779
49012,12/06/2021/08:40,6.7815199999999995,86.6,1.91065,57.75,19.52,54223.25029681
45543,11/12/2021/06:30,21.2386,68.98,0.07107000000000001,0.073,0.1,47798.146834
20056,05/19/2021/06:40,21.0532,86.1,0.07107000000000001,26.85,22.3,49429.9749173
49711,12/11/2021/05:10,19.116799999999998,64.45,0.08755,0.081,0.156,49224.092054049994
5237,02/05/2021/08:50,12.3806,53.02,0.08755,120.1,66.41,54108.774369499995
7805,02/23/2021/04:50,15.965,70.8,0.08549000000000001,0.037,0.156,51621.606229
46175,11/16/2021/15:50,22.062600000000003,68.88,0.07210000000000001,114.4,116.2,71272.43117360001
16896,04/27/2021/08:00,16.48,73.4,0.07931,275.6,269.4,58629.3982358
29305,07/22/2021/12:10,35.040600000000005,28.65,5.05421,868.0,47.53,93003.3726362
1081,01/07/2021/12:10,18.4267,56.59,0.07828,311.9,95.2,69496.84779279999
50816,12/18/2021/21:20,14.821700000000002,87.9,0.07725,0.066,0.156,88989.49605970002
9204,03/04/2021/22:00,15.429400000000001,62.48,0.07622,0.066,0.108,89836.0607332
34699,08/28/2021/23:10,27.2847,89.9,5.060390000000001,0.084,0.144,87340.7307594
23944,06/15/2021/06:40,20.476399999999998,84.0,0.07004,86.0,74.1,50831.8006325
1150,01/07/2021/23:40,17.6542,72.5,0.07622,0.095,0.152,68410.80956129999
5949,02/10/2021/07:30,12.905899999999999,82.1,5.06245,0.073,0.096,43817.205539560004
8308,02/26/2021/16:40,19.0344,59.88,0.08343,400.4,441.8,70500.2715989
32217,08/11/2021/17:30,33.588300000000004,14.77,5.05215,306.4,239.6,94332.4174184
25316,06/24/2021/19:20,26.1517,73.8,5.0676,143.9,154.1,103814.1244527
25945,06/29/2021/04:10,23.587,80.9,5.06657,0.091,0.107,64075.6798164
47030,11/22/2021/14:20,19.6936,46.11,5.06451,204.6,101.5,68266.6357542
37945,09/20/2021/12:10,35.3084,26.21,5.06966,722.0,75.4,73743.5337552
28251,07/15/2021/04:30,28.335300000000004,87.8,5.06142,0.069,0.119,73134.5765063
14098,04/07/2021/21:40,16.9435,90.0,0.07107000000000001,0.091,0.108,92353.65011939999
17214,04/29/2021/13:00,26.7285,46.28,5.0676,895.0,40.99,71870.1083363
8311,02/26/2021/17:10,18.6533,60.71,0.08755,307.5,344.5,68249.0171922
21136,05/26/2021/18:40,23.9269,75.2,5.06451,259.6,255.8,90595.16030959999
26258,07/01/2021/08:20,26.059,81.1,5.06245,327.4,292.3,57975.615252999996
18077,05/05/2021/12:50,24.4419,55.99,0.07518999999999999,892.0,50.54,78260.0240255
46185,11/16/2021/17:30,21.8772,70.0,0.07518999999999999,62.29,71.3,90222.4257636
17019,04/28/2021/04:30,15.429400000000001,73.3,0.08137,0.07,0.115,54235.1911414
37233,09/15/2021/13:30,23.7312,64.73,5.071720000000001,319.1,265.2,75896.9711219
28940,07/19/2021/23:20,29.6125,54.18,0.08343,0.095,0.111,108307.1422178
39567,10/01/2021/18:30,27.4186,53.98,5.06657,26.39,21.72,96092.3257339
7987,02/24/2021/11:10,16.0268,59.29,0.08652000000000001,560.0,51.85,71808.6907959
7079,02/18/2021/03:50,16.2534,72.7,0.07107000000000001,0.037,0.115,49757.5127028
39734,10/02/2021/22:20,26.553400000000003,56.15,5.07069,0.088,0.089,80505.90497369999
15202,04/15/2021/13:40,22.9175,55.74,0.07725,816.0,143.3,68115.4373265
4142,01/28/2021/18:20,18.457600000000003,56.88,5.06142,20.51,21.5,89490.0275776
32093,08/10/2021/20:50,33.0527,25.14,5.05421,0.084,0.096,121941.3962736
876,01/06/2021/02:00,13.7196,78.9,0.0927,0.051,0.13,54217.670408800004
21699,05/30/2021/16:30,27.047800000000002,59.17,5.07069,621.9,58.12,75726.4164192
21606,05/30/2021/01:00,22.340700000000002,86.9,5.06348,0.051,0.148,81501.7908793
49156,12/07/2021/08:40,12.3497,62.27,0.08549000000000001,61.67,17.12,54809.27616028
48747,12/04/2021/12:30,17.2628,70.5,0.08652000000000001,497.3,36.39,70321.52824787999
3051,01/21/2021/04:30,14.8732,66.14,0.08755,0.077,0.108,48976.232818
19508,05/15/2021/11:20,23.0308,68.5,5.071720000000001,839.0,192.8,78583.54767439999
14599,04/11/2021/09:10,18.550300000000004,88.1,0.07210000000000001,168.3,166.7,64798.3432664
48096,11/30/2021/00:00,21.7021,55.77,0.08857999999999999,0.048,0.1,63992.3941297
27236,07/08/2021/03:20,26.1002,77.7,5.057300000000001,0.08,0.144,72052.48679010001
2491,01/17/2021/07:10,15.655999999999999,46.78,0.09064,0.062,0.067,56427.688961199994
15338,04/16/2021/12:20,23.9887,57.9,0.09064,876.0,98.2,77820.46037059999
29749,07/25/2021/14:10,37.5023,34.02,5.05421,849.0,65.19,109460.7068064
4777,02/02/2021/04:10,15.9856,62.08,5.068630000000001,0.055,0.096,51918.676254000005
42675,10/23/2021/08:30,20.3631,87.6,5.06554,33.79,28.6,61366.54687366
31024,08/03/2021/10:40,29.8391,74.6,5.05421,535.1,251.5,99381.6036243
31289,08/05/2021/06:50,26.9448,86.7,5.05524,13.82,10.94,60363.5866788
22677,06/06/2021/11:30,25.7912,71.5,0.07313,753.0,233.7,72552.1617291
50300,12/15/2021/07:20,14.038900000000002,83.5,0.08446000000000001,0.07,0.093,44458.728979290005
49726,12/11/2021/07:40,20.939899999999998,50.1,0.08446000000000001,0.048,0.122,48670.14362478
28312,07/15/2021/14:40,31.147199999999998,69.14,5.06451,631.9,300.8,91235.5176853
33621,08/21/2021/11:30,30.0966,43.81,5.07069,744.0,222.5,94653.1506531
10966,03/17/2021/03:40,12.2776,88.2,0.08343,0.04,0.115,50138.588909800004
13121,04/01/2021/02:50,17.8602,84.9,0.07828,0.029,0.137,50587.913308200004
32097,08/10/2021/21:30,32.6098,26.51,5.05524,0.088,0.074,119770.7507381
13403,04/03/2021/01:50,17.314300000000003,85.6,0.07004,0.029,0.163,54831.0715618
22386,06/04/2021/11:00,25.9148,71.8,0.07415999999999999,729.0,508.4,70000.4973061
25547,06/26/2021/09:50,26.1826,74.2,5.068630000000001,624.2,111.3,59856.19259020001
10893,03/16/2021/15:30,16.201900000000002,74.8,0.07004,109.0,99.9,71239.1439426
4495,01/31/2021/05:10,12.936800000000002,61.95,5.07275,0.033,0.13,51825.0697201
40941,10/11/2021/07:30,19.776,78.0,0.08549000000000001,7.12,5.936,57478.465695809995
6655,02/15/2021/05:10,16.747799999999998,66.02,0.08137,0.048,0.115,52415.3536458
12039,03/24/2021/14:30,19.5185,44.41,0.08446000000000001,612.6,372.5,71539.5472639
2368,01/16/2021/10:40,13.8535,69.01,0.08549000000000001,337.9,300.2,69961.87869209998
4780,02/02/2021/04:40,15.8826,62.95,5.06451,0.055,0.111,51893.212254100006
45091,11/09/2021/03:10,17.7881,88.8,0.07415999999999999,0.055,0.119,51094.60487499999
24376,06/18/2021/06:40,22.4849,88.8,0.07004,19.26,14.77,52761.58805310001
22009,06/01/2021/20:10,23.8239,81.2,0.07313,18.1,15.89,102745.96839109999
23355,06/11/2021/04:30,20.4558,66.42,0.08446000000000001,0.069,0.1,61379.8461801
8716,03/01/2021/12:40,22.3304,66.66,0.08343,694.0,51.29,75616.1714404
10647,03/14/2021/22:30,14.2552,64.05,0.07622,0.095,0.089,84071.2399827
29592,07/24/2021/12:00,30.858800000000002,56.23,5.05318,834.0,62.26,111175.226699
50993,12/20/2021/02:50,18.921100000000003,67.56,0.07622,0.07,0.156,49168.369590680006
38754,09/26/2021/03:00,24.050500000000003,72.9,5.06451,0.062,0.093,58168.16775839999
49689,12/11/2021/01:30,19.8378,58.95,0.08961,0.088,0.134,53003.41810484
19190,05/13/2021/06:20,21.0532,64.44,0.07931,5.862,5.095,42506.8083697
5801,02/09/2021/06:50,14.6775,80.8,5.06348,0.051,0.111,49890.0458619
39974,10/04/2021/14:20,30.6734,45.95,5.07069,383.2,98.4,76030.4591322
40111,10/05/2021/13:10,27.7173,45.65,5.06657,676.3,192.5,75034.4291399
12533,03/28/2021/00:50,20.5279,50.02,5.071720000000001,0.044,0.085,56980.59574220001
40328,10/07/2021/01:20,18.3546,65.82,5.07069,0.08,0.096,60205.067876299996
40864,10/10/2021/18:40,25.8324,59.69,0.08857999999999999,4.084,3.505,98726.6479968
27751,07/11/2021/17:10,32.5068,51.96,5.05524,520.1,75.3,94767.78479149999
784,01/05/2021/10:40,14.1007,73.0,0.0824,144.4,146.1,70659.5256772
45017,11/08/2021/14:50,24.0917,66.14,0.07107000000000001,354.5,313.8,77673.85644330001
34177,08/25/2021/08:10,26.7285,83.3,5.06451,197.4,66.86,65668.6462778
10729,03/15/2021/12:10,18.1177,70.2,0.07725,360.4,279.4,80120.3902186
16538,04/24/2021/20:20,19.6215,64.33,0.08549000000000001,0.205,0.159,101287.85601870001
35777,09/05/2021/10:50,27.0169,76.4,0.33372,319.8,224.5,69947.79784019999
18070,05/05/2021/11:40,23.7209,64.9,0.07415999999999999,845.0,53.41,78150.20054330002
11093,03/18/2021/00:50,13.5857,87.4,0.0824,0.04,0.141,62168.9659717
4014,01/27/2021/21:00,16.0577,71.0,5.060390000000001,0.051,0.171,95772.2949592
7455,02/20/2021/18:30,17.5409,61.6,0.0824,51.95,61.95,97792.7284774
45681,11/13/2021/05:30,19.600900000000003,77.3,0.07622,0.048,0.096,55066.8594914
36631,09/11/2021/09:10,23.628200000000003,70.2,0.309,264.2,60.53,67157.8563381
51885,12/26/2021/07:30,17.0362,60.28,0.08137,0.04,0.115,51486.30258929
34663,08/28/2021/17:10,29.149,81.4,5.07069,193.7,148.8,79136.72704489999
38210,09/22/2021/08:20,21.2798,72.0,5.068630000000001,179.1,54.75,57991.326656699996
569,01/03/2021/22:50,12.9471,75.9,0.08755,0.07,0.122,81177.4913417
23093,06/09/2021/08:50,25.235,61.67,0.08755,521.5,479.8,53932.8975538
32745,08/15/2021/09:30,28.0984,59.05,5.06245,506.5,29.15,85165.3641468
34584,08/28/2021/04:00,27.1096,93.4,5.07069,0.08,0.1,62010.434314800004
26641,07/04/2021/00:10,27.1096,84.7,5.06348,0.055,0.126,89160.60991849999
19778,05/17/2021/08:20,22.5158,73.4,5.06966,365.7,350.3,64887.660694900005
50336,12/15/2021/13:20,20.5794,59.35,0.08857999999999999,476.5,46.09,67571.24604294
6102,02/11/2021/09:00,13.2561,92.1,0.08652000000000001,13.56,13.41,46033.125598499995
35743,09/05/2021/05:10,24.163800000000002,83.2,0.26677,0.058,0.107,56450.9591744
50132,12/14/2021/03:20,16.4491,69.2,0.08446000000000001,0.081,0.137,48902.36044447
10492,03/13/2021/20:40,17.0465,75.7,0.08137,0.051,0.111,98879.54408080001
190,01/01/2021/07:40,11.9274,83.9,0.08137,0.073,0.13,51711.517483400006
699,01/04/2021/20:30,13.3694,76.2,0.07622,0.059,0.137,98962.984834
49758,12/11/2021/13:00,23.072,39.52,0.08549000000000001,472.5,123.1,69614.63870301002
45236,11/10/2021/03:20,21.805100000000003,69.85,0.07415999999999999,0.051,0.133,50408.5748891
301,01/02/2021/02:10,13.668099999999999,73.8,0.07931,0.055,0.159,51498.25646750001
31216,08/04/2021/18:40,30.8485,67.46,5.05112,67.55,52.92,99582.736864
3420,01/23/2021/18:00,16.9126,34.62,0.08034000000000001,59.06,80.5,97442.4128496
18711,05/09/2021/22:30,22.011100000000003,84.3,5.06554,0.051,0.107,88741.2140756
33828,08/22/2021/22:00,25.5955,68.28,5.04803,0.095,0.115,111274.49876850001
32635,08/14/2021/15:10,32.651,39.98,5.05318,738.0,31.01,98201.3190435
47202,11/23/2021/19:00,19.343400000000003,55.26,5.06348,0.04,0.052,89926.41816300001
43525,10/29/2021/06:10,18.334,86.2,5.06142,0.055,0.17,50530.75341700001
36212,09/08/2021/11:20,28.283800000000003,68.79,0.27192,678.6,68.69,74903.4964875
17453,05/01/2021/04:50,20.2086,68.95,0.08034000000000001,0.066,0.13,53528.838503599996
43484,10/28/2021/23:20,19.343400000000003,86.4,5.06966,0.055,0.122,67114.9188105
18589,05/09/2021/02:10,20.1262,87.7,5.060390000000001,0.062,0.119,57667.494152
8208,02/26/2021/00:00,15.8105,69.43,0.08961,0.037,0.159,68109.88835600001
40447,10/07/2021/21:10,22.8351,68.6,0.07107000000000001,0.088,0.074,91827.67699380002
44080,11/02/2021/02:40,18.4267,81.3,0.08446000000000001,0.048,0.126,51587.225395500005
37410,09/16/2021/19:00,25.235,66.5,5.071720000000001,25.5,26.99,90868.6898082
45714,11/13/2021/11:00,23.113200000000003,63.81,0.07518999999999999,442.4,88.2,74388.9426835
9007,03/03/2021/13:10,17.5821,65.15,5.060390000000001,217.0,210.3,74207.6051477
40764,10/10/2021/02:00,22.4437,72.4,0.20394,0.077,0.115,56921.633155300005
27643,07/10/2021/23:10,26.3165,72.1,5.05524,0.088,0.107,107406.84921140001
29124,07/21/2021/06:00,26.9345,40.88,5.057300000000001,0.53,0.448,58069.245188500005
5600,02/07/2021/21:20,11.556600000000001,87.9,5.0676,0.048,0.189,93192.1131425
41919,10/18/2021/02:30,20.0026,93.0,0.08137,0.08,0.119,55664.4603208
39790,10/03/2021/07:40,27.047800000000002,50.92,5.071720000000001,7.54,6.354,56647.796798070005
32352,08/12/2021/16:00,30.560100000000002,34.91,5.05009,594.3,110.6,89495.9451954
48404,12/02/2021/03:20,17.643900000000002,65.75,0.08137,0.04,0.122,48255.37008198
49377,12/08/2021/21:30,14.378800000000002,74.2,0.07622,0.062,0.148,85752.9087875
30746,08/01/2021/12:20,29.8391,86.2,5.05936,470.7,340.0,103405.89418060001
19738,05/17/2021/01:40,20.1777,87.5,5.06142,0.033,0.148,59091.9494204
5895,02/09/2021/22:30,12.9883,79.5,5.06245,0.066,0.137,84952.4904212
10677,03/15/2021/03:30,12.257000000000001,82.3,0.07622,0.048,0.111,51715.2476387
8754,03/01/2021/19:00,20.445500000000003,73.6,5.06142,13.76,13.37,98775.8652902
3436,01/23/2021/20:40,11.0828,51.65,0.08034000000000001,0.077,0.122,98678.8860007
47333,11/24/2021/16:50,22.2274,49.17,0.0824,139.0,165.3,70433.38956859999
14373,04/09/2021/19:30,18.2619,83.1,0.07518999999999999,18.31,17.18,97545.33781410001
50845,12/19/2021/02:10,16.840500000000002,78.0,0.07518999999999999,0.051,0.163,49923.54322114
6893,02/16/2021/20:50,12.7514,81.9,0.07210000000000001,0.084,0.13,95567.0209032
17429,05/01/2021/00:50,21.2283,64.64,0.08343,0.077,0.111,60025.0575161
19830,05/17/2021/17:00,28.1293,52.64,5.06966,507.7,91.1,74192.7142111
45525,11/12/2021/03:30,20.5279,74.6,0.07313,0.044,0.111,50947.7310156
40818,10/10/2021/11:00,28.2117,46.39,0.08857999999999999,290.4,158.2,72568.2937436
41914,10/18/2021/01:40,20.1365,92.9,0.07518999999999999,0.059,0.115,57165.1263089
4555,01/31/2021/15:10,16.0783,37.56,5.068630000000001,498.7,562.3,73394.7939553
44064,11/02/2021/00:00,19.2198,80.4,0.0824,0.051,0.104,62708.056095800006
4735,02/01/2021/21:10,15.913499999999999,53.4,5.06554,0.073,0.104,95309.41530760001
20880,05/25/2021/00:00,18.951999999999998,88.1,5.06348,0.062,0.133,79611.03607090001
33986,08/24/2021/00:20,26.2547,70.2,5.05524,0.062,0.115,84918.7855355
46214,11/16/2021/22:20,16.4182,87.5,0.07622,0.048,0.156,81038.2088707
22399,06/04/2021/13:10,26.3062,68.06,0.07004,709.0,399.3,70688.17652800001
3987,01/27/2021/16:30,19.776,55.12,5.06451,280.4,293.9,69432.2400231
21295,05/27/2021/21:10,26.1517,58.31,0.07931,0.08,0.063,97329.3158832
25876,06/28/2021/16:40,30.652800000000003,54.34,0.06901,584.0,118.5,78951.79408810001
23328,06/11/2021/00:00,21.784499999999998,67.42,0.08755,0.077,0.185,91611.5169811
38467,09/24/2021/03:10,21.104699999999998,87.9,5.0676,0.08,0.104,55170.23026050001
24736,06/20/2021/18:40,31.7343,27.55,5.07378,279.0,301.1,90371.02196839999
28643,07/17/2021/21:50,31.7343,32.31,5.06657,0.099,0.074,123700.86359460001
46760,11/20/2021/17:20,17.2937,40.93,5.06348,84.1,106.2,87660.5530003
50108,12/13/2021/23:20,15.6148,72.0,0.08343,0.051,0.126,70397.65015480001
2869,01/19/2021/22:10,12.6072,70.4,0.08961,0.04,0.089,95278.8953364
11969,03/24/2021/02:50,12.318800000000001,65.02,0.08755,0.055,0.067,50151.37193079999
21357,05/28/2021/07:30,22.4437,72.2,0.07931,209.1,197.7,49487.4765934
46975,11/22/2021/05:10,7.85375,86.0,5.06348,0.051,0.141,50588.570114480004
2961,01/20/2021/13:30,14.9659,58.93,0.08857999999999999,255.7,262.7,77278.0160927
46940,11/21/2021/23:20,11.7008,79.0,5.06966,0.055,0.133,68321.959382
2200,01/15/2021/06:40,16.8508,68.86,0.07931,0.081,0.156,56646.0404431
16482,04/24/2021/11:00,24.2771,54.22,0.0824,886.0,189.6,75118.3603585
38360,09/23/2021/09:20,25.029,78.5,5.0676,310.6,164.8,58517.314809999996
2557,01/17/2021/18:10,17.1083,54.39,0.08446000000000001,8.85,8.99,105071.0846643
48354,12/01/2021/19:00,18.849,59.41,0.07931,0.066,0.1,85582.5017765
42405,10/21/2021/11:30,24.936300000000003,63.7,5.06348,584.9,48.67,66542.8848059
5539,02/07/2021/11:10,11.2064,87.8,5.06451,459.9,247.5,70105.4664807
32711,08/15/2021/03:50,24.884800000000002,65.39,5.05936,0.088,0.107,71105.0899473
50800,12/18/2021/18:40,15.913499999999999,83.1,0.07725,0.073,0.119,93879.96291180002
12874,03/30/2021/09:40,22.011100000000003,70.4,0.07931,472.7,60.3,67973.3118392
29299,07/22/2021/11:10,33.423500000000004,30.15,5.05215,791.0,47.18,91031.3656907
12183,03/25/2021/14:30,22.866,52.97,0.08549000000000001,760.0,233.2,65989.1967493
